GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ET2001,ET2002,ET2003,ET2004,ET2005,ET2006,ET2007,ET2008,ET2009,ET2010
GIS Join Match Code,Data File Year,State/US Abbreviation,Alaska Native Regional Corporation Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,American Indian/Alaska Native Area Class Code,Reservation/Trust Lands Code,Block Code,Block Group Code,Census Tract Code,Congressional District (101st) Code,Consolidated City Code,Consolidated Metropolitan Statistical Area,County Name,County Code,County Subdivision Code,County Subdivision Class Code,Division Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Place Code,Place Class Code,Place Description Code,Primary Metropolitan Statistical Area Code,Region Code,State Name,State Code,Urban/Rural Code,Urban Area Code,Congressional District (103rd) Code,Area (land),Area (Water),Area Name/PSAD Term/Part Indicator,Functional Status Code,Internal Point (latitude),Internal Point (longitude),Political/Statistical Area Description Code,Not of Hispanic origin >> White,Not of Hispanic origin >> Black,"Not of Hispanic origin >> American Indian, Eskimo, or Aleut",Not of Hispanic origin >> Asian or Pacific Islander,Not of Hispanic origin >> Other race,Hispanic origin >> White,Hispanic origin >> Black,"Hispanic origin >> American Indian, Eskimo, or Aleut",Hispanic origin >> Asian or Pacific Islander,Hispanic origin >> Other race
"G4500350","1990","SC",,,,,,,,,,,,"99","Dorchester","035",,,"5","1440",,,,"9999","3","South Carolina","45",,,,"0001488695","0000005068","Dorchester County","A","+33081310","-080404485","06",61684,19026,540,741,29,639,102,9,45,245
"G4500370","1990","SC",,,,,,,,,,,,"99","Edgefield","037",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001299955","0000012023","Edgefield County","A","+33769976","-081970777","06",9756,8496,11,29,4,40,20,0,0,19
"G4500390","1990","SC",,,,,,,,,,,,"99","Fairfield","039",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001778178","0000060661","Fairfield County","A","+34396023","-081125623","06",9200,12948,14,28,0,44,46,0,4,11
"G4500410","1990","SC",,,,,,,,,,,,"99","Florence","041",,,"5","2655",,,,"9999","3","South Carolina","45",,,,"0002069958","0000009944","Florence County","A","+34023779","-079707319","06",69252,44136,141,280,27,249,140,4,27,88
"G4500430","1990","SC",,,,,,,,,,,,"99","Georgetown","043",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0002110475","0000570404","Georgetown County","A","+33414160","-079296224","06",26070,19925,49,54,17,81,55,0,7,44
"G4500450","1990","SC",,,,,,,,,,,,"99","Greenville","045",,,"5","3160",,,,"9999","3","South Carolina","45",,,,"0002051517","0000012731","Greenville County","A","+34893133","-082370835","06",257069,57485,439,2082,64,2091,161,28,57,691
"G4500470","1990","SC",,,,,,,,,,,,"99","Greenwood","047",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001179829","0000019213","Greenwood County","A","+34156258","-082128543","06",41108,17923,50,232,3,131,47,1,5,67
"G4500490","1990","SC",,,,,,,,,,,,"99","Hampton","049",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001450228","0000007211","Hampton County","A","+32779195","-081143056","06",8253,9844,6,17,0,26,40,0,1,4
"G4500510","1990","SC",,,,,,,,,,,,"99","Horry","051",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0002936321","0000314132","Horry County","A","+33910208","-078976174","06",116284,25052,330,1089,39,814,108,10,39,288
"G4500530","1990","SC",,,,,,,,,,,,"99","Jasper","053",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001694711","0000081762","Jasper County","A","+32435176","-081024023","06",6496,8872,20,30,0,33,17,0,2,17
"G4500550","1990","SC",,,,,,,,,,,,"99","Kershaw","055",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001881125","0000036275","Kershaw County","A","+34338999","-080587852","06",30862,12315,68,97,12,177,22,2,3,41
"G4500570","1990","SC",,,,,,,,,,,,"99","Lancaster","057",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001421960","0000016322","Lancaster County","A","+34686633","-080704349","06",40394,13780,60,58,12,142,40,1,6,23
"G4500590","1990","SC",,,,,,,,,,,,"99","Laurens","059",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001847076","0000022958","Laurens County","A","+34484033","-082005370","06",41369,16362,45,91,14,124,24,0,4,59
"G4500610","1990","SC",,,,,,,,,,,,"99","Lee","061",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001062755","0000002594","Lee County","A","+34158251","-080253474","06",6839,11481,17,25,0,11,35,0,4,25
"G4500630","1990","SC",,,,,,,,,,,,"99","Lexington","063",,,"5","1760",,,,"9999","3","South Carolina","45",,,,"0001815111","0000151959","Lexington County","A","+33898782","-081270402","06",146535,18427,321,997,29,856,85,9,13,339
"G4500650","1990","SC",,,,,,,,,,,,"99","McCormick","065",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0000931348","0000088817","McCormick County","A","+33899201","-082304716","06",3640,5180,6,11,5,7,10,0,0,9
"G4500670","1990","SC",,,,,,,,,,,,"99","Marion","067",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001266774","0000012960","Marion County","A","+34080549","-079362044","06",15095,18479,85,123,7,57,26,1,5,21
"G4500690","1990","SC",,,,,,,,,,,,"99","Marlboro","069",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001242477","0000014442","Marlboro County","A","+34601702","-079678127","06",14287,14222,732,25,16,21,27,1,1,29
"G4500710","1990","SC",,,,,,,,,,,,"99","Newberry","071",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001633789","0000042770","Newberry County","A","+34288986","-081599637","06",21426,11470,40,79,10,62,37,5,13,30
"G4500730","1990","SC",,,,,,,,,,,,"99","Oconee","073",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001619019","0000125690","Oconee County","A","+34753820","-083067436","06",51683,5029,69,169,16,355,31,3,3,136
"G4500750","1990","SC",,,,,,,,,,,,"99","Orangeburg","075",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0002864521","0000056555","Orangeburg County","A","+33441547","-080798725","06",34830,49109,210,315,8,119,148,4,7,53
"G4500770","1990","SC",,,,,,,,,,,,"99","Pickens","077",,,"5","3160",,,,"9999","3","South Carolina","45",,,,"0001287012","0000038728","Pickens County","A","+34888679","-082723847","06",85617,6780,152,756,18,428,37,8,12,86
"G4500790","1990","SC",,,,,,,,,,,,"99","Richland","079",,,"5","1760",,,,"9999","3","South Carolina","45",,,,"0001959437","0000039378","Richland County","A","+34030983","-080906595","06",157969,118652,657,3680,115,2094,742,26,130,1655
"G4500810","1990","SC",,,,,,,,,,,,"99","Saluda","081",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001169061","0000023999","Saluda County","A","+34005308","-081728478","06",10842,5406,15,8,0,29,11,1,1,44
"G4500830","1990","SC",,,,,,,,,,,,"99","Spartanburg","083",,,"5","3160",,,,"9999","3","South Carolina","45",,,,"0002100474","0000021290","Spartanburg County","A","+34931638","-081990754","06",176556,46750,314,1633,26,871,121,18,77,434
"G4500850","1990","SC",,,,,,,,,,,,"99","Sumter","085",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001723547","0000043047","Sumter County","A","+33916406","-080382110","06",56130,44139,198,880,51,649,201,6,53,330
"G4500870","1990","SC",,,,,,,,,,,,"99","Union","087",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0001331816","0000004522","Union County","A","+34692678","-081616539","06",21149,9059,26,30,4,27,23,0,8,11
"G4500890","1990","SC",,,,,,,,,,,,"99","Williamsburg","089",,,"5","9999",,,,"9999","3","South Carolina","45",,,,"0002419059","0000007689","Williamsburg County","A","+33616602","-079727888","06",13082,23560,15,25,4,10,83,0,3,33
"G4500910","1990","SC",,,,,,,,,,,,"99","York","091",,,"5","1520",,,,"9999","3","South Carolina","45",,,,"0001767804","0000034240","York County","A","+34970035","-081182972","06",103019,26293,767,664,19,496,56,18,16,149
"G4600030","1990","SD",,,,,,,,,,,,"99","Aurora","003",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001834318","0000011267","Aurora County","A","+43716927","-098566832","06",3085,0,40,3,0,1,0,2,0,4
"G4600050","1990","SD",,,,,,,,,,,,"99","Beadle","005",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0003261894","0000014268","Beadle County","A","+44412058","-098278016","06",17898,66,159,51,3,39,4,2,1,30
"G4600070","1990","SD",,,,,,,,,,,,"99","Bennett","007",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0003070179","0000013725","Bennett County","A","+43184184","-101660099","06",1698,8,1462,2,1,11,0,19,0,5
"G4600090","1990","SD",,,,,,,,,,,,"99","Bon Homme","009",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001459326","0000046413","Bon Homme County","A","+42992990","-097883432","06",6874,22,154,4,1,26,0,1,0,7
"G4600110","1990","SD",,,,,,,,,,,,"99","Brookings","011",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002057796","0000026677","Brookings County","A","+44365823","-096793380","06",24600,73,154,296,8,56,4,2,4,10
"G4600130","1990","SD",,,,,,,,,,,,"99","Brown","013",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0004436215","0000048010","Brown County","A","+45597080","-098352618","06",34307,44,976,139,3,75,1,6,1,28
"G4600150","1990","SD",,,,,,,,,,,,"99","Brule","015",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002121333","0000071256","Brule County","A","+43718229","-099064599","06",5059,6,378,11,0,19,0,5,1,6
"G4600170","1990","SD",,,,,,,,,,,,"99","Buffalo","017",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001218946","0000043585","Buffalo County","A","+44083964","-099200583","06",393,0,1363,0,0,0,0,2,0,1
"G4600190","1990","SD",,,,,,,,,,,,"99","Butte","019",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0005823824","0000046240","Butte County","A","+44909143","-103491262","06",7548,21,109,17,0,81,0,8,0,130
"G4600210","1990","SD",,,,,,,,,,,,"99","Campbell","021",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001905840","0000092055","Campbell County","A","+45760522","-100047744","06",1960,2,3,0,0,0,0,0,0,0
"G4600230","1990","SD",,,,,,,,,,,,"99","Charles Mix","023",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002844548","0000134659","Charles Mix County","A","+43206188","-098594708","06",7106,4,1983,4,0,16,0,12,0,6
"G4600250","1990","SD",,,,,,,,,,,,"99","Clark","025",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002481249","0000025556","Clark County","A","+44860191","-097727360","06",4368,6,8,7,1,8,0,4,0,1
"G4600270","1990","SD",,,,,,,,,,,,"99","Clay","027",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001066149","0000013189","Clay County","A","+42917104","-096973744","06",12503,56,382,142,3,53,2,13,4,28
"G4600290","1990","SD",,,,,,,,,,,,"99","Codington","029",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001781292","0000076062","Codington County","A","+44976256","-097178708","06",22298,16,257,72,0,47,0,3,0,5
"G4600310","1990","SD",,,,,,,,,,,,"99","Corson","031",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0006405221","0000146227","Corson County","A","+45720628","-101184324","06",2143,1,2001,3,0,8,0,33,0,6
"G4600330","1990","SD",,,,,,,,,,,,"99","Custer","033",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0004034610","0000003757","Custer County","A","+43680419","-103456829","06",5962,9,154,9,0,38,0,1,2,4
"G4600350","1990","SD",,,,,,,,,,,,"99","Davison","035",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001127822","0000003509","Davison County","A","+43680526","-098155557","06",17143,22,238,60,2,19,0,5,2,12
"G4600370","1990","SD",,,,,,,,,,,,"99","Day","037",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002664175","0000162268","Day County","A","+45369448","-097605347","06",6496,1,467,2,1,4,0,1,3,3
"G4600390","1990","SD",,,,,,,,,,,,"99","Deuel","039",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001615082","0000034112","Deuel County","A","+44760936","-096669191","06",4487,1,10,9,1,11,0,0,0,3
"G4600410","1990","SD",,,,,,,,,,,,"99","Dewey","041",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0005964284","0000370128","Dewey County","A","+45158592","-100875318","06",1815,11,3646,5,0,5,0,34,3,4
"G4600430","1990","SD",,,,,,,,,,,,"99","Douglas","043",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001123069","0000001411","Douglas County","A","+43391366","-098358100","06",3720,0,21,2,1,1,0,1,0,0
"G4600450","1990","SD",,,,,,,,,,,,"99","Edmunds","045",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002967237","0000014448","Edmunds County","A","+45413325","-099209666","06",4327,1,19,4,0,2,0,0,0,3
"G4600470","1990","SD",,,,,,,,,,,,"99","Fall River","047",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0004506402","0000024119","Fall River County","A","+43245477","-103516358","06",6731,27,444,30,1,76,0,6,0,38
"G4600490","1990","SD",,,,,,,,,,,,"99","Faulk","049",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002590598","0000014334","Faulk County","A","+45068683","-099149587","06",2734,0,6,1,0,3,0,0,0,0
"G4600510","1990","SD",,,,,,,,,,,,"99","Grant","051",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001767749","0000014053","Grant County","A","+45173035","-096771809","06",8308,3,33,17,0,6,0,0,0,5
"G4600530","1990","SD",,,,,,,,,,,,"99","Gregory","053",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002631377","0000097162","Gregory County","A","+43197644","-099178480","06",5044,1,281,5,1,21,0,3,0,3
"G4600550","1990","SD",,,,,,,,,,,,"99","Haakon","055",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0004695956","0000036927","Haakon County","A","+44302329","-101532194","06",2561,4,36,12,0,8,0,0,0,3
"G4600570","1990","SD",,,,,,,,,,,,"99","Hamlin","057",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001324004","0000069395","Hamlin County","A","+44680601","-097195229","06",4940,4,10,7,0,4,0,0,0,9
"G4600590","1990","SD",,,,,,,,,,,,"99","Hand","059",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0003721068","0000009410","Hand County","A","+44546951","-099004167","06",4242,3,5,11,0,9,0,0,0,2
"G4600610","1990","SD",,,,,,,,,,,,"99","Hanson","061",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001125860","0000002526","Hanson County","A","+43664959","-097788912","06",2985,0,7,0,0,2,0,0,0,0
"G4600630","1990","SD",,,,,,,,,,,,"99","Harding","063",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0006916761","0000018335","Harding County","A","+45590649","-103497581","06",1644,5,16,0,1,1,0,0,0,2
"G4600650","1990","SD",,,,,,,,,,,,"99","Hughes","065",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001919113","0000153788","Hughes County","A","+44393092","-099986777","06",13687,18,966,34,0,39,1,28,9,35
"G4600670","1990","SD",,,,,,,,,,,,"99","Hutchinson","067",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002105755","0000003677","Hutchinson County","A","+43335361","-097747586","06",8216,1,20,11,0,5,0,2,0,7
"G4600690","1990","SD",,,,,,,,,,,,"99","Hyde","069",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002230171","0000014471","Hyde County","A","+44554626","-099482159","06",1630,1,57,1,0,7,0,0,0,0
"G4600710","1990","SD",,,,,,,,,,,,"99","Jackson","071",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0004841467","0000005488","Jackson County","A","+43697000","-101636476","06",1607,3,1182,5,0,2,0,11,0,1
"G4600730","1990","SD",,,,,,,,,,,,"99","Jerauld","073",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001373431","0000006185","Jerauld County","A","+44062161","-098622396","06",2412,0,5,7,0,1,0,0,0,0
"G4600750","1990","SD",,,,,,,,,,,,"99","Jones","075",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002513953","0000002878","Jones County","A","+43951780","-100685817","06",1315,0,7,1,0,1,0,0,0,0
"G4600770","1990","SD",,,,,,,,,,,,"99","Kingsbury","077",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002171519","0000065543","Kingsbury County","A","+44368957","-097489808","06",5902,0,11,7,0,3,0,0,0,2
"G4600790","1990","SD",,,,,,,,,,,,"99","Lake","079",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001458863","0000030636","Lake County","A","+44019624","-097121663","06",10449,12,33,22,7,19,0,0,0,8
"G4600810","1990","SD",,,,,,,,,,,,"99","Lawrence","081",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002072157","0000000723","Lawrence County","A","+44363726","-103790858","06",19726,29,514,56,3,224,0,21,0,82
"G4600830","1990","SD",,,,,,,,,,,,"99","Lincoln","083",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001497380","0000001303","Lincoln County","A","+43279420","-096721935","06",15282,21,58,42,1,10,0,0,0,13
"G4600850","1990","SD",,,,,,,,,,,,"99","Lyman","085",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0004247814","0000173788","Lyman County","A","+43900473","-099849729","06",2575,3,1040,2,0,4,0,11,0,3
"G4600870","1990","SD",,,,,,,,,,,,"99","McCook","087",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001488121","0000006841","McCook County","A","+43669909","-097361956","06",5646,0,28,6,0,6,0,0,0,2
"G4600890","1990","SD",,,,,,,,,,,,"99","McPherson","089",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002944866","0000038615","McPherson County","A","+45765065","-099223900","06",3223,1,2,2,0,0,0,0,0,0
"G4600910","1990","SD",,,,,,,,,,,,"99","Marshall","091",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002172718","0000121160","Marshall County","A","+45762753","-097601540","06",4563,1,265,2,0,5,0,6,0,2
"G4600930","1990","SD",,,,,,,,,,,,"99","Meade","093",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0008989489","0000030621","Meade County","A","+44566385","-102713481","06",20437,508,375,166,5,215,10,20,6,136
"G4600950","1990","SD",,,,,,,,,,,,"99","Mellette","095",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0003384126","0000008450","Mellette County","A","+43580181","-100761006","06",1126,1,992,2,1,7,0,7,0,1
"G4600970","1990","SD",,,,,,,,,,,,"99","Miner","097",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001477281","0000004274","Miner County","A","+44023103","-097609958","06",3261,0,4,0,1,6,0,0,0,0
"G4600990","1990","SD",,,,,,,,,,,,"99","Minnehaha","099",,,"4","7760",,,,"9999","2","South Dakota","46",,,,"0002095767","0000011831","Minnehaha County","A","+43681463","-096785900","06",120047,739,1645,689,41,407,15,35,25,166
"G4601010","1990","SD",,,,,,,,,,,,"99","Moody","101",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001346034","0000003692","Moody County","A","+44022801","-096672420","06",5945,10,526,13,0,6,0,1,0,6
"G4601030","1990","SD",,,,,,,,,,,,"99","Pennington","103",,,"4","6660",,,,"9999","2","South Dakota","46",,,,"0007190799","0000020960","Pennington County","A","+44006945","-102820047","06",71882,1249,5518,884,33,887,39,317,49,485
"G4601050","1990","SD",,,,,,,,,,,,"99","Perkins","105",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0007437851","0000049451","Perkins County","A","+45496378","-102482944","06",3851,6,56,2,0,8,0,0,0,9
"G4601070","1990","SD",,,,,,,,,,,,"99","Potter","107",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002244311","0000082728","Potter County","A","+45064126","-099949695","06",3157,0,26,2,0,0,0,0,0,5
"G4601090","1990","SD",,,,,,,,,,,,"99","Roberts","109",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002852463","0000088263","Roberts County","A","+45623555","-096947565","06",7609,0,2267,10,0,6,0,13,0,9
"G4601110","1990","SD",,,,,,,,,,,,"99","Sanborn","111",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001473839","0000003106","Sanborn County","A","+44025361","-098090440","06",2815,0,0,3,0,15,0,0,0,0
"G4601130","1990","SD",,,,,,,,,,,,"99","Shannon","113",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0005423341","0000007164","Shannon County","A","+43331777","-102547032","06",492,4,9221,5,1,7,1,153,0,18
"G4601150","1990","SD",,,,,,,,,,,,"99","Spink","115",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0003895323","0000016056","Spink County","A","+44939872","-098346522","06",7898,2,64,2,0,11,0,1,0,3
"G4601170","1990","SD",,,,,,,,,,,,"99","Stanley","117",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0003738341","0000190852","Stanley County","A","+44400340","-100748171","06",2287,1,154,0,1,7,0,1,0,2
"G4601190","1990","SD",,,,,,,,,,,,"99","Sully","119",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0002608021","0000164370","Sully County","A","+44714831","-100130900","06",1569,1,15,0,1,3,0,0,0,0
"G4601210","1990","SD",,,,,,,,,,,,"99","Todd","121",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0003595502","0000007200","Todd County","A","+43179627","-100728883","06",1424,10,6789,6,0,7,0,94,0,22
"G4601230","1990","SD",,,,,,,,,,,,"99","Tripp","123",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0004179316","0000010040","Tripp County","A","+43341691","-099883842","06",6238,0,670,7,0,7,0,0,0,2
"G4601250","1990","SD",,,,,,,,,,,,"99","Turner","125",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001597702","0000001625","Turner County","A","+43310084","-097151173","06",8524,4,26,4,0,18,0,0,0,0
"G4601270","1990","SD",,,,,,,,,,,,"99","Union","127",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001192447","0000017356","Union County","A","+42831916","-096651542","06",10047,20,27,27,1,44,0,7,0,16
"G4601290","1990","SD",,,,,,,,,,,,"99","Walworth","129",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001833318","0000094294","Walworth County","A","+45427712","-100027351","06",5589,1,460,11,0,17,1,7,0,1
"G4601350","1990","SD",,,,,,,,,,,,"99","Yankton","135",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0001350992","0000028599","Yankton County","A","+43008961","-097386759","06",18589,110,408,53,3,72,4,4,0,9
"G4601370","1990","SD",,,,,,,,,,,,"99","Ziebach","137",,,"4","9999",,,,"9999","2","South Dakota","46",,,,"0005082852","0000022580","Ziebach County","A","+44982242","-101669433","06",789,3,1395,4,0,1,0,25,0,3
"G4700010","1990","TN",,,,,,,,,,,,"99","Anderson","001",,,"6","3840",,,,"9999","3","Tennessee","47",,,,"0000874179","0000018940","Anderson County","A","+36112832","-084197066","06",64320,2753,236,537,23,295,10,7,10,59
